time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.057749889732517816,-0.07309695845117789,11.480611829189758,6.257862336216181,0.041636509480125206,0.0,-0.20359413461071843,-0.19267114307761193,2.689048292116304,-0.022348994257187872,0.03586358428154147,0.0,436.25392205233,434.35061242815993,435.4556832325591,435.22546926834997
1.2000000000000006,-0.07082886963996797,-0.08518258428041775,11.644808485374737,6.256253506078549,0.04343223626558501,0.0,-0.23256672343979404,-0.21032477117334206,2.783929621089268,-0.03770770880562171,0.01412261131132187,0.0,443.56917647927673,441.78044333439504,443.0093178323185,441.7444328559544
1.2600000000000007,-0.08563013577929919,-0.09833381376383271,11.813593347885423,6.253901889836872,0.04414755633208145,0.0,-0.26087872579868904,-0.22826674959578036,2.8420746298435446,-0.04234369711897385,0.00711117882023355,0.0,431.48685853920387,430.89442032562107,431.6414519131068,431.24921242561004
1.3200000000000007,-0.10235852465826933,-0.1127533703564164,11.990738062285244,6.251141242956038,0.044519649976617615,0.0,-0.2967583023358237,-0.25268448627797857,3.062166601001408,-0.05459268725714545,0.004317190666584105,0.0,481.75110598337295,481.5396940739742,481.22825395099903,480.29906514065664
1.3800000000000008,-0.12108277731241195,-0.12858473247159227,12.1773685566532,6.249201833117612,0.0450759300413921,0.0,-0.327416006972854,-0.2752647132993487,3.1585708311080087,-0.006815390456667788,0.017689581931348602,0.0,445.2641896912081,446.3567459695496,442.4588680411863,446.37409571637846
1.4400000000000008,-0.1417140605936414,-0.1458398807262572,12.370931989020239,6.249775745346417,0.046787363015278416,0.0,-0.36043245666899865,-0.29987363981574044,3.2931510360653586,0.030637661356261003,0.044292391351522936,0.0,456.5884770491977,458.70616910200926,455.8934199407552,458.8762647274226
1.5000000000000009,-0.16456915138253564,-0.1646908052104637,12.57678691482544,6.251063836135371,0.04956659245651274,0.0,-0.401714192915647,-0.32824545659237137,3.56784344629342,-0.012066677089001278,0.050094910672529816,0.0,499.1018641709766,499.5261900799178,500.7358724370027,497.61956207340404
1.560000000000001,-0.18959369079641564,-0.18497865265713065,12.791519962747762,6.250162996952815,0.05214511119904497,0.0,-0.43269343879581307,-0.3480873573557748,3.5898305895644165,-0.021678146244156333,0.02230597810670401,0.0,426.43841211002024,424.0588944034061,424.130073825639,423.3038117558277
1.620000000000001,-0.21667576913271952,-0.2065751280652419,13.010557765952809,6.2486962928767475,0.053515071500390476,0.0,-0.47016666638548027,-0.37192773892246983,3.7110191439703337,-0.03064876230880227,0.02386567425846471,0.0,457.2008260805942,457.3251025643291,455.4886428239359,454.7705562710447
1.680000000000001,-0.24605972910448096,-0.22965072468591904,13.237299507422893,6.24649875540549,0.05485697029137526,0.0,-0.5094257803614688,-0.397455833589683,3.8465624096182616,-0.052586244700186725,0.019181030951131453,0.0,461.0972222668985,460.72697258362865,462.81221636605056,461.08158099434155
1.740000000000001,-0.27776216742806487,-0.2542665667789875,13.470974774468543,6.2429128479956955,0.056153453752991744,0.0,-0.5474311921206995,-0.4233950163786177,3.9422520409359345,-0.08070154099916264,0.026066575316879278,0.0,449.8131208501314,450.3704179265703,451.42047646369065,449.14309676983714
1.8000000000000012,-0.31163050384570684,-0.2804147343549617,13.70785372931277,6.237889806566711,0.05731177245717589,0.0,-0.581639900346892,-0.44864612920925356,3.9536311617215354,-0.09055350754946803,0.00021448697355883062,0.0,425.09321161728474,422.871917922351,424.3660478921988,423.51330117302274
1.8600000000000012,-0.34768298107383655,-0.3082630137822078,13.947414914013763,6.232655544560654,0.05729301672729292,0.0,-0.6200972975991172,-0.4801426590471587,4.031425844285069,-0.08132068674630123,-0.0013882637719749233,0.0,445.8121427280848,445.68116201355616,444.9604414809754,445.7093782280201
1.9200000000000013,-0.385952734827545,-0.33802207834844417,14.190052044654015,6.227251433148137,0.057756446100855285,0.0,-0.655581507826109,-0.5122775533730161,4.056345759942747,-0.12003457087125849,0.021559998861994282,0.0,428.5922647561972,430.5383726507355,430.6347384440823,427.3391068073056
1.9800000000000013,-0.4266009002761153,-0.370048936716142,14.438222371534172,6.2200240161738005,0.05944092244578858,0.0,-0.6994946864914947,-0.5560479626569492,4.215336984597534,-0.12131452610628472,0.03866420925345951,0.0,470.6935946467234,472.01567031362544,471.38285230630873,471.2717421343758
2.0400000000000014,-0.4699035948831554,-0.40483869081998014,14.695522711276446,6.212879674396788,0.062453250819126005,0.0,-0.7441951842033284,-0.6043557049149074,4.360689730860974,-0.11493165623689794,0.06672164364032222,0.0,467.4226586526622,469.6056239904967,468.49540741837274,468.9794975530394
2.1000000000000014,-0.5159119197934915,-0.44262681678502047,14.960748503280154,6.205972602381209,0.06630787684062334,0.0,-0.7898006226813822,-0.6559347195411935,4.479587632821813,-0.11549256245048728,0.0587626558568372,0.0,462.3997558655462,461.77511592052144,461.91500072070306,461.859475876335
2.1600000000000015,-0.5647311580936332,-0.4836480902822672,15.232995551176908,6.199602688930646,0.06948358670814336,0.0,-0.8378322214676134,-0.7120894648661579,4.594729655750777,-0.09208858381499462,0.03749666451440233,0.0,462.20816819882754,460.53061482730254,461.79998847862026,463.63289232967634
2.2200000000000015,-0.6165987593494139,-0.5282930065162158,15.513603946087086,6.193667050826157,0.07158746243820602,0.0,-0.8912873057749416,-0.7766461420172338,4.758089992787481,-0.11832852094153325,0.029694248860238207,0.0,477.6951618185339,477.1001858468147,478.923562805943,476.91530746113824
2.2800000000000016,-0.6713737459115163,-0.5765149316284648,15.799200418841476,6.186924233983239,0.07304326739155442,0.0,-0.93469397355455,-0.8313527198131382,4.761661497249589,-0.10256434671606736,0.01025382717281896,0.0,430.4922285280708,428.8439567852328,429.07932665063487,430.4038878592775
2.3400000000000016,-0.7287263599501898,-0.6280696550273709,16.08431147692859,6.180791276006893,0.07355093529534606,0.0,-0.9771197442846874,-0.88766309508139,4.7420193588432396,-0.10152871006958114,0.004610265848319989,0.0,422.34259747981963,421.8553783439076,422.456611788387,422.53625923442013
2.4000000000000017,-0.7887572256812868,-0.6832803110556321,16.369887833028606,6.174619792381307,0.07413242546765275,0.0,-1.0239458517672664,-0.9532418694233593,4.776926385410027,-0.1056564790220686,0.018293765196298717,0.0,440.4087336205245,441.5391087025189,439.60192515513205,439.2503686229378
2.4600000000000017,-0.8516071496348995,-0.7425338614344111,16.657463331220995,6.168371418801787,0.07523330481703638,0.0,-1.0711487915049585,-1.0224378549134794,4.808652735077636,-0.10126861119334953,0.01845620956003303,0.0,438.6410999196955,438.65453602841967,440.7116458700857,441.0646681284453
2.520000000000002,-0.9172497430206998,-0.8059601396108267,16.946106198662115,6.162224526810537,0.07655145149270837,0.0,-1.1170501533997423,-1.092304297049602,4.812619853150573,-0.10491625524780793,0.02820264727044847,0.0,431.74467303820234,432.56636056496603,430.7087357661501,430.3905927561204
2.580000000000002,-0.9857192063631326,-0.8737612114157858,17.235554131905232,6.155676562012504,0.07826928179849446,0.0,-1.165418420050542,-1.1682966934920769,4.8353847737677285,-0.11927548193972376,0.029472642530341216,0.0,437.28043528130684,437.3864749468849,438.9320377469867,437.7277367503483
2.640000000000002,-1.057489237011007,-0.94684042606855,17.53093667882865,6.148432541199313,0.07981131832532196,0.0,-1.2270494449134504,-1.2683849773149831,5.009715376746336,-0.12381915818272675,0.016824460429361414,0.0,485.2185221833284,484.26800502887363,485.2843159798471,484.93126295669754
2.700000000000002,-1.1331977500151535,-1.0264412861407295,17.83929267833109,6.140775320199296,0.0809345719099106,0.0,-1.2966117455169948,-1.385750374739505,5.267380652157613,-0.1365684470617715,0.022266714520737876,0.0,509.62061173112676,510.00940875092715,511.81936739374714,510.8984229340342
2.760000000000002,-1.2124102209959657,-1.112044905166975,18.154529161367634,6.132646442188648,0.08198682346044084,0.0,-1.3439223222331622,-1.468394683756,5.240412925861988,-0.13339337942118215,0.005827805040771197,0.0,426.992171537968,425.58714209268226,428.2105828507077,428.46293336846344
2.820000000000002,-1.294689028461894,-1.2031315523048798,18.47064512633348,6.124253624670839,0.08245807154905904,0.0,-1.3987292787716297,-1.5685570083129534,5.296274142324283,-0.15779858391588034,0.011626672817473952,0.0,454.28027495712945,454.74498604278295,454.97348568591775,452.99670715360776
2.880000000000002,-1.3801741976691646,-1.3002122120652386,18.788942673066963,6.1152135665197065,0.0829536962940507,0.0,-1.4508309020993462,-1.668269439609499,5.3132863078199986,-0.13927931085124995,0.0004951234314721636,0.0,443.27211219231333,442.3561375550552,442.5140817307187,444.0144938503835
2.940000000000002,-1.468903750263371,-1.4036578174687617,19.109509967287348,6.106900257833782,0.08283893563341671,0.0,-1.5068010251301485,-1.7806592336302394,5.371722240492651,-0.13714634679349838,-0.007225397040011501,0.0,457.2515800898298,456.63604698897433,456.8358523379008,456.9886990018656
3.000000000000002,-1.560831598316451,-1.5136699573934136,19.431654366647304,6.098495619511699,0.08207343243129284,0.0,-1.5574228631853448,-1.887128084511044,5.366174857342649,-0.1466910262787072,-0.027123375616135207,0.0,437.8972036069924,436.23859378512935,438.7303245545362,437.91835437431826
3.0600000000000023,-1.655791393205832,-1.6302400239949462,19.75352826511527,6.089744352425669,0.08034186311610902,0.0,-1.6077700302772282,-1.9992989858750188,5.3626802956196515,-0.1442336051059099,-0.03257916306611652,0.0,439.5715036296248,439.1188154294973,438.4114059757219,438.5953578092008
3.1200000000000023,-1.7537861487942232,-1.7537962112150964,20.07566220552693,6.081661050951386,0.07850822674591118,0.0,-1.6585591958516048,-2.119964679639974,5.374753211686835,-0.12043531830756943,-0.026802283845977347,0.0,445.3052322913813,445.77731856117833,442.6498941177219,444.58715603973826
3.1800000000000024,-1.8548448002510605,-1.884851782572858,20.399038538214505,6.074817260851164,0.07691687900295552,0.0,-1.709914848161414,-2.249164553741624,5.404008653540671,-0.10367121213225172,-0.0259686887991918,0.0,449.9245131100564,449.9918698310407,451.09448558243497,452.4349086467735
3.2400000000000024,-1.9592147071621244,-2.02447926420125,20.727385556745304,6.0689339462541305,0.0751123420709856,0.0,-1.768858715417493,-2.4055853185528218,5.539874344512154,-0.08869911980845212,-0.039906786433331225,0.0,485.1262416695384,484.07812084782967,483.96761504950416,485.08591073016845
3.3000000000000025,-2.067099517754781,-2.173667879534454,21.06405592595394,6.063024292528185,0.0732229967660718,0.0,-1.8270276153867155,-2.567794051165673,5.6814067720308685,-0.13991210138182042,-0.018481704624213943,0.0,488.18988121703336,489.7858705005128,489.4170864362611,485.58078594962535
3.3600000000000025,-2.1783802749531733,-2.3325522837810233,21.408349422683397,6.0541501759244625,0.07159052290895662,0.0,-1.8821633719587791,-2.7290895398036747,5.7939904703395335,-0.17295008860586497,-0.05705452985689902,0.0,483.5734033716288,480.65806414837635,482.91472012364625,480.39604236988527
3.4200000000000026,-2.2926074742485643,-2.500276166704664,21.754926545134374,6.04430619304609,0.06816411044513249,0.0,-1.9251555037694654,-2.8625650984921713,5.7583478796491265,-0.1505143380873249,-0.05721172582852374,0.0,436.1122285120653,436.09678986925525,437.9883229063478,439.8242453352654
3.4800000000000026,-2.409806944627358,-2.677736462553851,22.105699465771075,6.037265761122983,0.06467957054461682,0.0,-1.9810439664119996,-3.0534030605959486,5.932647803541603,-0.08586622335628304,-0.059861314055438826,0.0,502.91574733155863,502.72185163846603,500.2136722329744,504.88708930745213
3.5400000000000027,-2.53000800797443,-2.8657511312127437,22.462696958035174,6.0323628893481445,0.061847072945837134,0.0,-2.0253685305301983,-3.214177771080478,5.966710464380539,-0.07449373092177088,-0.02956043603298035,0.0,462.00764009759644,464.38959342402734,463.0205964570419,463.9094722046693
3.6000000000000028,-2.652797129272487,-3.063396068274416,22.82124356731688,6.028023434645693,0.06052327326538798,0.0,-2.0674695009257347,-3.374368075304193,5.984359337719153,-0.06830654763188893,-0.010195517724354015,0.0,458.7269801848177,460.2624591826023,458.96251283702526,459.4495593051368
3.660000000000003,-2.7782512405156097,-3.271392344635631,23.183291448999793,6.023922548995596,0.05951549997700312,0.0,-2.1142288530542626,-3.559118818807777,6.082902497254228,-0.06843127494303451,-0.035211587924116716,0.0,485.9220554172334,484.0427386504006,485.5974107397113,485.584966360944
3.720000000000003,-2.906372794537343,-3.49006769788734,23.549315791988402,6.02068920948712,0.0574110454865604,0.0,-2.1562938691018614,-3.7303607534200465,6.1173165169816786,-0.034441351609413404,-0.03480101222409374,0.0,466.95725105419115,466.9888247997936,467.09922373926685,469.7409580626929
3.780000000000003,-3.036879154966011,-3.7186130630321736,23.915599408145233,6.0184843925054246,0.05491671703050027,0.0,-2.193754765956682,-3.8880829665082164,6.091953886236918,-0.04180940403050704,-0.06069826746756005,0.0,450.4018377252641,448.30083100110437,450.7348316665146,450.13820790325445
3.840000000000003,-3.1696854700636297,-3.9571341424860162,24.282002120589603,6.016194521264733,0.05098607540611777,0.0,-2.2327851628057758,-4.06284645512912,6.120952345097997,-0.03172401970000625,-0.07747573248811286,0.0,467.9370397734593,466.6257793521852,467.46259847382214,468.2473879287344
3.900000000000003,-3.3049012459079172,-4.206927555149568,24.652755536877354,6.014336341203981,0.04693285803917924,0.0,-2.2739389825454617,-4.263670212687837,6.236444498839896,-0.029502352466186193,-0.052794309689611484,0.0,494.33898908596916,496.151663528429,494.32615354036676,494.4896584236886
3.960000000000003,-3.4422966276922327,-4.4676063561616,25.02595684618794,6.01261047000088,0.043408162663699734,0.0,-2.305663595895791,-4.425899687819507,6.20346381318651,-0.027328468420391834,-0.07460340153071116,0.0,451.47276959910664,449.7066424512163,451.6505780248248,451.8257035294483
4.020000000000002,-3.5817971532702106,-4.7396978006893935,25.402995851792003,6.010538574801382,0.03877670087006102,0.0,-2.34382320216815,-4.64381772514613,6.363130142337374,-0.05558921699004767,-0.08294254758526814,0.0,510.34305109107413,509.7434281048714,510.9637120376397,508.94405271559435
4.080000000000001,-3.7232372958553634,-5.023169836148796,25.783239156747282,6.006978856663288,0.03331514772093769,0.0,-2.3704780586380223,-4.805694420566737,6.311575194302455,-0.06811031012480077,-0.11663661083990584,0.0,449.7358942942357,446.9901195315896,448.97658851977485,447.95676663097845
4.14,-3.866116833115094,-5.315819867877749,26.15815992987029,6.002896161670392,0.026498266235188694,0.0,-2.3917587195377212,-4.949902543772029,6.186190356112546,-0.06791451577259552,-0.10817299618471013,0.0,423.73943452676616,424.4544102066245,423.51185763995574,423.5249721125064
4.199999999999998,-4.010363153316812,-5.619130226635265,26.53217592387108,5.999458105325875,0.019967267296683744,0.0,-2.415801541220477,-5.160735212231635,6.279949343927453,-0.04177510379493171,-0.1102383057176175,0.0,493.7498736593174,493.58829479440107,491.38496574525476,493.3172554535849
4.259999999999997,-4.15591127722162,-5.935002735345004,26.91113804431256,5.997950303195189,0.012930476245617939,0.0,-2.435158755032933,-5.368524936127842,6.351271304932456,-0.0038376412917820804,-0.13757109066593362,0.0,490.09881080172903,488.0510531938434,486.1948845005945,489.0294567092387
4.319999999999996,-4.302450390387881,-6.2626352278241555,27.29172112464385,5.99841962440091,0.0046634467323327655,0.0,-2.448815055166818,-5.552757224337912,6.334679195444701,0.0244662290645189,-0.1382122368749541,0.0,462.74330451566425,462.6760530627313,461.8611115203322,464.08866146794423
4.379999999999995,-4.449673214815791,-6.601257812513955,27.670949443206275,6.0001369567964975,6.279446887490323,0.0,-2.457956524872261,-5.7348073760812035,6.306254940223436,0.035852586923667634,-0.14393762004983843,0.0,460.0767854624512,459.6055856387517,458.3589969377288,459.2634685481541
4.439999999999993,-4.597300637133413,-6.951330815842344,28.05019634953714,6.003026480543655,6.271328009903481,0.0,-2.462228693553129,-5.934257572509377,6.334966816068279,0.06545998284438585,-0.12206990934036059,0.0,476.3034645919764,477.95753319405424,476.1117385554664,478.37336203919165
4.499999999999992,-4.74511746084339,-7.311844593902844,28.425833347077063,6.007128506589886,6.2646055961534515,0.0,-2.464562016881454,-6.0831890557033566,6.187136046574329,0.07362321548244181,-0.09716496924661855,0.0,419.26132086649443,421.40796857192834,419.7928010219202,420.5045917942562
4.559999999999991,-4.892921080963755,-7.682321721381762,28.796188690317884,6.011297235291677,6.25862895213154,0.0,-2.4617541352674266,-6.266066360015373,6.158134261011103,0.05954266748952889,-0.10501114338024166,0.0,458.3246093908962,457.69213877589294,458.390407953092,457.27323524936895
4.6199999999999894,-5.040502579428632,-8.063314897786595,29.16314740432401,6.015193430546391,6.252002519759998,0.0,-2.457156410393611,-6.433912910280649,6.0742549623870925,0.07398230090972704,-0.12443019995380632,0.0,440.79521122828004,439.1758087428704,439.1876008130679,440.3870780847768
4.679999999999988,-5.187680813853393,-8.45462279400929,29.525909172247545,6.019492297712532,6.244694296315018,0.0,-2.4482113938387835,-6.6098111957403525,6.018105787008878,0.06651702702409272,-0.11701400312003604,0.0,448.22817879899026,448.81736062510254,447.7869270945053,447.1829411786646
4.739999999999987,-5.334206722441707,-8.856521014618918,29.88538956172011,6.023390778555733,6.237380290025186,0.0,-2.435421943863845,-6.786959203905679,5.964832989043882,0.06169801153473325,-0.1340912149323046,0.0,449.39548849710104,447.9951894406456,448.1384363211917,447.749501768868
4.799999999999986,-5.479670077532249,-9.2700305712679,30.245299689057656,6.027604817266781,6.229175582883451,0.0,-2.412601926161513,-6.996597395218845,6.031680502949914,0.08338068633198703,-0.14265813906437216,0.0,486.4619684104225,485.80427510640743,483.5851374234091,485.2192819493051
4.859999999999984,-5.623753737271386,-9.695435165412045,30.606593218260244,6.032693824345376,6.2202900188442705,0.0,-2.3894574797564405,-7.183623664004442,6.0115741784963745,0.08754279828127559,-0.16209386801814232,0.0,460.47242920459576,458.9117590133001,458.9109564232425,459.24694486717874
4.919999999999983,-5.766315511332785,-10.131992489174847,30.96638309458718,6.037805664532055,6.210303018641746,0.0,-2.361781823785727,-7.36839661592624,5.981648832180107,0.08004070005130684,-0.17700006800248008,0.0,456.53488018371064,455.3176577024936,456.25743172772593,455.6636549038642
4.979999999999982,-5.9070769021554295,-10.579560560154764,31.324016633362632,6.0423340265743235,6.199103618148868,0.0,-2.329380363402649,-7.5507284998996465,5.9397546827419205,0.06427007678802932,-0.22560095885170334,0.0,453.16763223609604,449.20670591804594,452.73201481652825,451.465262012158
5.0399999999999805,-6.045872952613997,-11.037631473474656,31.677228223622137,6.046088246446411,6.185259591957536,0.0,-2.296125355224995,-7.718704622093298,5.834636780291334,0.05893532026498918,-0.2437077161239065,0.0,431.4981328332147,429.91098090793287,429.9206692687225,429.4712500996759
